Model,Params,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1-Score Mean,F1-Score Std,Log Loss Mean,AUC Mean
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.5090000000000001,0.0243721152139079,0.5027232828064757,0.052560023142098206,0.5090000000000001,0.0243721152139079,0.47768219855717975,0.0251141416617308,1.0835007769782077,0.8043984404761906
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.5110000000000001,0.033376638536557285,0.551237943936415,0.04911840950442489,0.5110000000000001,0.033376638536557285,0.4872907145167361,0.04104932815352538,1.0938593209861989,0.8138995686274508
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.5050000000000001,0.029664793948382662,0.5133842478406455,0.043509799683455135,0.5050000000000001,0.029664793948382662,0.4834806461677458,0.03484000981267855,1.0665052284603826,0.7963555777310926
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.522,0.04106093033529561,0.5239311315134934,0.07893361539001507,0.522,0.04106093033529561,0.4886602080040731,0.04641386355312757,1.074376831434202,0.8136113123249299
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.507,0.023366642891095864,0.5311575467973606,0.02211766418637848,0.507,0.023366642891095864,0.4804263046405957,0.029619417161760645,1.1044179304949857,0.8046287303921569
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.512,0.024207436873820428,0.5204364399804724,0.042723237841058234,0.512,0.024207436873820428,0.4895440767045878,0.03112632685495083,1.0654824574225639,0.7994509341736695
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.508,0.02400000000000002,0.5658126883100596,0.04868754748909982,0.508,0.02400000000000002,0.46855247041828213,0.037407870469243286,1.0850402021028074,0.8076289257703081
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.5,0.015491933384829681,0.5646038112208265,0.04309655130068203,0.5,0.015491933384829681,0.4616541210785788,0.023657202040191685,1.1124854470172696,0.8022951141456582
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.5130000000000001,0.01326649916142161,0.5156334050114756,0.02724113367104612,0.5130000000000001,0.01326649916142161,0.48443303294032647,0.02187254081510865,1.0719475655566197,0.7938738998599439
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.506,0.01743559577416271,0.5489056402519915,0.041409167334105206,0.506,0.01743559577416271,0.4626768995339302,0.023648087350342597,1.089879344943249,0.8068602780112044
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.506,0.018814887722226795,0.5727846285980961,0.029053063663290565,0.506,0.018814887722226795,0.47047806618630783,0.02929831477004969,1.1160187015788776,0.8031798900560225
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.513,0.022271057451320107,0.5098914038361304,0.0360539497490472,0.513,0.022271057451320107,0.48288209283081696,0.033668579526324335,1.0663461382306632,0.7980769964985995
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.509,0.021307275752662537,0.5269376849296024,0.05930734038342739,0.509,0.021307275752662537,0.46796701166764426,0.029772617857610227,1.0880084072958418,0.8048600168067226
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.501,0.030066592756745846,0.5461771153070476,0.052571167259732994,0.501,0.030066592756745846,0.4599096156495489,0.03694671323959765,1.1153425412516615,0.8028757345938375
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.519,0.021540659228538036,0.5310349726838455,0.03228022133107583,0.519,0.021540659228538036,0.4912983073942046,0.031237729845737215,1.0638605426304686,0.7982541379551821
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.506,0.02672077843177478,0.5274805085153598,0.023348318290787998,0.506,0.02672077843177478,0.46648718988975996,0.030223710133075354,1.0885587374094652,0.8063416078431374
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.477,0.01860107523773827,0.5505011766255311,0.04580947281456963,0.477,0.01860107523773827,0.43330698847991467,0.02612987989837608,1.11856595870896,0.8013783620448178
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.5129999999999999,0.02039607805437116,0.516522382765458,0.0360608717066549,0.5129999999999999,0.02039607805437116,0.48418299971794526,0.03129495285932499,1.0657656920516356,0.7986281778711485
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.514,0.01933907960581373,0.5247302016765522,0.014812633171321601,0.514,0.01933907960581373,0.4827883157397851,0.022281978356337658,1.079469634899765,0.8041822727591036
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.524,0.014282856857085711,0.5449446558539909,0.019550309750626875,0.524,0.014282856857085711,0.49667471558784076,0.02364150852196371,1.0918868506788866,0.8128686568627451
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.506,0.0267207784317748,0.5061924724268434,0.043575668622045975,0.506,0.0267207784317748,0.4823896858787952,0.03640417820417229,1.0646229546995514,0.8006162020308123
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.51,0.04301162633521313,0.5193839792945931,0.05120446905537069,0.51,0.04301162633521313,0.4801732475285629,0.05205574051737321,1.0814161498894794,0.8074965059523809
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.511,0.006633249580710806,0.5497296175399464,0.033929661712318544,0.511,0.006633249580710806,0.48421245068237295,0.017147473674369338,1.0987847656644796,0.8084578424369748
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.506,0.0239582971014219,0.5088234225525967,0.04064235831905822,0.506,0.0239582971014219,0.4850579793932247,0.0293706643220334,1.067475947762665,0.7966407160364145
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.521,0.018547236990991426,0.5362524227090519,0.026221106462679295,0.521,0.018547236990991426,0.4917309698236044,0.01831110560504232,1.0824437938913711,0.8056621211484594
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.511,0.023323807579381222,0.5363104685159418,0.02621710737161405,0.511,0.023323807579381222,0.48161748445488967,0.028434897967894723,1.093565657312897,0.815600057422969
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.503,0.027856776554368246,0.5083350917918684,0.03962590473643629,0.503,0.027856776554368246,0.4816398296015924,0.03304226873252383,1.0665994891047879,0.7964703501400561
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.514,0.029051678092667888,0.5251857530448218,0.03895646056473807,0.514,0.029051678092667888,0.4833629161196399,0.032881226763808724,1.0745926260645866,0.8142595483193278
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.5,0.01341640786499875,0.5280513697391829,0.013746850401078536,0.5,0.01341640786499875,0.47169521885441545,0.02257758202756828,1.1038622181535722,0.8057104985994398
RandomForest,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.51,0.02664582518894848,0.5183862134802006,0.0454765269986683,0.51,0.02664582518894848,0.48755358351524036,0.033723445000916834,1.0657078142101892,0.799121705882353
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 3, 'coef0': 0}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 3, 'coef0': 0.1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 3, 'coef0': 1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 4, 'coef0': 0}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 4, 'coef0': 0.1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 4, 'coef0': 1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 5, 'coef0': 0}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 5, 'coef0': 0.1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'scale', 'degree': 5, 'coef0': 1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 3, 'coef0': 0}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 3, 'coef0': 0.1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 3, 'coef0': 1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 4, 'coef0': 0}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 4, 'coef0': 0.1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 4, 'coef0': 1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 5, 'coef0': 0}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 5, 'coef0': 0.1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 0.1, 'gamma': 'auto', 'degree': 5, 'coef0': 1}",0.587,0.016309506430300106,0.7894817639066243,0.014586693225022571,0.587,0.016309506430300106,0.5579579216429764,0.020108048925738236,0.7866960516582927,0.9009343417366947
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 3, 'coef0': 0}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 3, 'coef0': 0.1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 3, 'coef0': 1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 4, 'coef0': 0}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 4, 'coef0': 0.1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 4, 'coef0': 1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 5, 'coef0': 0}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 5, 'coef0': 0.1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'scale', 'degree': 5, 'coef0': 1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 3, 'coef0': 0}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 3, 'coef0': 0.1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 3, 'coef0': 1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 4, 'coef0': 0}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 4, 'coef0': 0.1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 4, 'coef0': 1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 5, 'coef0': 0}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 5, 'coef0': 0.1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 1, 'gamma': 'auto', 'degree': 5, 'coef0': 1}",0.698,0.035721142198983494,0.7249202475284,0.026519941389963317,0.698,0.035721142198983494,0.6994114780602896,0.03590293064754,0.6803844748473238,0.922793400560224
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 3, 'coef0': 0}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 3, 'coef0': 0.1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 3, 'coef0': 1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 4, 'coef0': 0}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 4, 'coef0': 0.1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 4, 'coef0': 1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 5, 'coef0': 0}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 5, 'coef0': 0.1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'scale', 'degree': 5, 'coef0': 1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 3, 'coef0': 0}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 3, 'coef0': 0.1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 3, 'coef0': 1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 4, 'coef0': 0}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 4, 'coef0': 0.1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 4, 'coef0': 1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 5, 'coef0': 0}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 5, 'coef0': 0.1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'linear', 'C': 10, 'gamma': 'auto', 'degree': 5, 'coef0': 1}",0.6540000000000001,0.024779023386727755,0.6668182765643185,0.0272210339183055,0.6540000000000001,0.024779023386727755,0.6557178993033925,0.025587313554696487,0.8066364522434171,0.895163518907563
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 3, 'coef0': 0}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 3, 'coef0': 0.1}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 3, 'coef0': 1}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 4, 'coef0': 0}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 4, 'coef0': 0.1}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 4, 'coef0': 1}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 5, 'coef0': 0}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
SVM,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 'scale', 'degree': 5, 'coef0': 0.1}",0.4,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.9374090065438454,0.855668925070028
